location_id,latitude,longitude,dist_road_m,dist_hospital_m,dist_school_m,dist_police_m,dist_market_m,flood_risk,land_use_class,dist_landuse_commercial_m,population_density,elevation_m,label
1058,19.24395639999993,72.84133299999993,11.989312807062802,1014.6733764393028,148920.70788759607,149984.02209466236,149868.65483586243,0.0,farmland,716.6159242252362,,,1
1059,19.24895639999993,72.84133299999993,198.88246619625173,1047.4217329448163,148368.5295103838,149431.542245637,149316.22438994102,0.0,forest,885.8016292116707,,,1
1060,19.25395639999993,72.84133299999993,240.09451598590653,945.932725118372,147816.36140931828,148879.07037336114,148763.80229181907,0.0,farmland,1284.6469715445944,,,1
1061,19.258956399999928,72.84133299999993,219.0321627839403,1135.0837736317994,147264.20370310397,148326.60657005754,148211.3886379321,0.0,residential,1760.6621995022235,,,1
1062,19.263956399999927,72.84133299999993,252.84888878617704,1514.9256051603215,146712.05651222996,147774.1509293268,147658.98352615748,0.0,residential,2271.674862781636,,,1
1064,18.8939564,72.84633299999993,2740.116052252862,3306.221120501424,187563.8335389564,188647.07785141031,188528.40406985636,0.0,industrial,2765.4600546560077,,,0
1065,18.8989564,72.84633299999993,2380.131808989002,2853.043499805628,187011.06751248197,188094.13352726676,187975.4891069735,0.0,military,2390.588909929829,,,0
1070,18.923956399999994,72.84633299999993,257.4510706822301,1428.373734083526,184247.30557354697,185329.4638761801,185210.96890023173,0.0,military,1155.6406640646803,,,1
1071,18.928956399999997,72.84633299999993,237.1722892236026,1074.6212865024177,183694.56712884048,184776.54057462045,184658.07602634712,0.0,industrial,680.4089208578321,,,1
1072,18.933956399999992,72.84633299999993,332.07407830871875,705.9567522960051,183141.8334357438,184223.620896072,184105.18695889905,0.0,industrial,440.3554097104332,,,1
1073,18.93895639999999,72.84633299999993,193.4712170340513,674.431662651246,182589.1045398729,183670.70487570323,183552.30173473444,0.0,industrial,633.3544000216007,,,1
1074,18.94395639999999,72.84633299999993,70.20969417558287,1012.0579149210192,182036.3804873957,183117.7925491057,182999.42039114397,0.0,industrial,664.4785088458295,,,1
1075,18.94895639999999,72.84633299999993,2.260933628365352,846.2916263838832,181483.6613250445,182564.883952304,182446.54296587183,0.0,industrial,537.4923020386326,,,1
1076,18.95395639999999,72.84633299999993,20.16471137949497,829.9283317387454,180930.9471001221,182011.9791217603,181893.6694971214,0.0,industrial,768.8617946766108,,,1
1077,18.958956399999987,72.84633299999993,13.283613263270407,841.1566584404335,180378.2378605136,181459.07809438347,181340.80002356388,0.0,industrial,1193.7461684366983,,,1
1078,18.963956399999987,72.84633299999993,3.4209628136517414,890.2804013030805,179825.53365469104,180906.1809075325,180787.93458434253,0.0,residential,1189.1235381615536,,,1
1079,18.968956399999986,72.84633299999993,17.808314970802805,814.5842227501344,179272.83453172504,180353.28759902515,180235.07321908147,0.0,industrial,635.7248344263318,,,1
1080,18.973956399999985,72.84633299999993,3.588997606550069,433.3329928265464,178720.14054129354,179800.39820714487,179682.21596789308,0.0,industrial,82.57247408399587,,,1
1081,18.978956399999984,72.84633299999993,61.26810239960287,305.85170997961507,178167.45173369173,179247.51277064852,179129.3628713859,0.0,industrial,212.429884289899,,,1
1082,18.983956399999983,72.84633299999993,3.99108220936384,782.4544547669102,177614.7681598412,178694.63132877313,178576.5139706719,0.0,industrial,664.2958068960088,,,1
1083,18.98895639999998,72.84633299999993,12.440514187446784,522.5911929979754,177062.08987129902,178141.7539212428,178023.6693073736,0.0,military,979.1383897322108,,,1
1084,18.99395639999998,72.84633299999993,4.775734643407684,679.3432013141502,176509.4169202684,177588.8805882769,177470.8289236328,0.0,residential,741.1832740353113,,,1
1085,18.99895639999998,72.84633299999993,4.418715850755693,616.5613217570206,175956.74935960784,177036.01137059662,176917.99286211736,0.0,residential,545.2131655475802,,,1
1086,19.00395639999998,72.84633299999993,9.323420845321149,235.5859908816763,175404.08724284542,176483.14630943735,176365.1611660341,0.0,park,691.8282577472072,,,1
1087,19.008956399999978,72.84633299999993,35.093806047810055,292.1293594742484,174851.43062418263,175930.2854465494,175812.3338791297,0.0,residential,430.1292983197386,,,1
1088,19.013956399999977,72.84633299999993,4.245551868884922,111.00768263253455,174298.77955851084,175377.42882421237,175259.51104570585,0.0,recreation_ground,326.92133963104766,,,1
1089,19.018956399999976,72.84633299999993,2.3725890948503583,259.35065511956657,173746.13410141887,174824.5764852398,174706.69271062387,0.0,residential,114.21725732592598,,,1
1090,19.02395639999997,72.84633299999993,43.79688056949835,382.265658200917,173193.49430920658,174271.72847299036,174153.87891931654,0.0,industrial,137.00702506460783,,,1
1091,19.028956399999974,72.84633299999993,40.53829457580571,530.2322346356771,172640.86023889398,173718.88483137413,173601.06971779486,0.0,recreation_ground,429.301848991212,,,1
1092,19.033956399999973,72.84633299999993,7.699156703473164,463.648514182894,172088.23194823426,173166.0456048629,173048.26515265863,0.0,industrial,921.4869082949872,,,1
1093,19.03895639999997,72.84633299999993,26.36120894587849,227.58552839241992,171535.60949572458,172613.21083849817,172495.46527110497,0.0,residential,1264.4319378294513,,,1
1094,19.04395639999997,72.84633299999993,11.245368153267895,460.0639361327621,170982.99294061764,172060.3805778998,171942.67012093743,0.0,residential,946.6311723496336,,,1
1095,19.04895639999997,72.84633299999993,329.41609945233904,562.3386460599669,170430.38234293857,171507.55486928002,171389.8797505804,0.0,industrial,417.8424900618859,,,1
1096,19.05395639999997,72.84633299999993,1.8258560041165013,573.3096637596022,169877.7777634895,170954.73375944508,170837.09420908132,0.0,park,74.42072745800596,,,1
1097,19.058956399999968,72.84633299999993,2.8932323271574765,176.40018772433763,169325.1792638673,170401.91729580995,170284.3135461257,0.0,residential,409.6501487598567,,,1
1098,19.063956399999967,72.84633299999993,7.220969536541161,286.6750070303722,168772.5869064782,169849.1055264097,169731.53781204912,0.0,residential,409.5763892645583,,,1
1099,19.06895639999997,72.84633299999993,2.7830000970172706,390.4995635698761,168220.0007545461,169296.29849990475,169178.76705784304,0.0,residential,806.6456162588354,,,1
1100,19.073956399999965,72.84633299999993,12.840475244900754,235.19081743274796,167667.42087212956,168743.49626559464,168626.00133516878,0.0,military,435.4725571997039,,,1
1101,19.078956399999964,72.84633299999993,33.152298209027855,392.953739917954,167114.84732413443,168190.69887342743,168073.24069636772,0.0,residential,479.321311593823,,,1
1102,19.083956399999963,72.84633299999993,4.858170729463242,593.3713226594225,166562.2801763265,167637.90637400898,167520.48519447097,0.0,residential,790.3419806329671,,,1
1103,19.08895639999996,72.84633299999993,5.510349104057132,427.67433149733705,166009.7194953511,167085.11881861888,166967.734883216,0.0,grass,1018.0731153288544,,,1
1104,19.09395639999996,72.84633299999993,5.584132517619352,336.2801438437492,165457.1653487392,166532.33625921348,166414.98981704985,0.0,grass,728.4252177787555,,,1
1105,19.09895639999996,72.84633299999993,25.23220790632167,84.81721556032423,164904.61780492964,165979.55874844428,165862.2500511485,0.0,retail,769.8410316918804,,,1
1106,19.10395639999996,72.84633299999993,22.6275123693228,254.22198360157927,164352.07693328182,165426.78633966696,165309.51564142617,0.0,residential,225.33755851758403,,,1
1107,19.10895639999996,72.84633299999993,21.723616686366075,275.2344931011984,163799.54280408903,164874.01908695124,164756.78664454597,0.0,commercial,25.59505766776898,,,1
1108,19.11395639999996,72.84633299999993,20.85309435916767,342.481248680922,163247.01548859855,164321.257045097,164204.06311793637,0.0,commercial,1.9805851295151395,,,1
1109,19.11895639999996,72.84633299999993,8.304204642428019,144.3732186564686,162694.4950590247,163768.50026964344,163651.34511980123,0.0,commercial,71.62687384171623,,,1
1110,19.123956399999955,72.84633299999993,1.0221160430490208,422.549636279372,162141.98158856592,163215.74881688235,163098.6327091335,0.0,retail,252.3179291149768,,,1
1111,19.128956399999957,72.84633299999993,12.989697826745338,83.05373013579705,161589.47515141996,162663.00274386923,162545.925945727,0.0,residential,278.3115303710088,,,1
1112,19.133956399999956,72.84633299999993,9.145957503658195,278.68404530224285,161036.97582280688,162110.26210844217,161993.22489019606,0.0,park,727.3375476219643,,,1
1113,19.13895639999995,72.84633299999993,17.365172691805743,178.10971224583704,160484.48367897797,161557.52696922648,161440.52960398054,0.0,farmyard,528.8591492484601,,,1
1114,19.14395639999995,72.84633299999993,71.2342729546425,307.223484533365,159931.9987972425,161004.79738565735,160887.8401493695,0.0,residential,284.4938906975306,,,1
1115,19.14895639999995,72.84633299999993,4.014733540244878,516.5080754937959,159379.52125597754,160452.07341798517,160335.1565895069,0.0,residential,220.60064818428984,,,1
1116,19.15395639999995,72.84633299999993,69.49663845810178,192.2657854369714,158827.05113465234,159899.3551272954,159782.47898841242,0.0,residential,187.02770614288644,,,1
1117,19.158956399999948,72.84633299999993,34.97769794137441,259.35225664856546,158274.58851384645,159346.64257552227,159229.80741099562,0.0,park,519.2550884491101,,,1
1118,19.163956399999947,72.84633299999993,30.89779472502399,94.4893446989152,157722.13347526637,158793.93582546062,158677.14192306873,0.0,commercial,136.5831669997391,,,1
1119,19.168956399999946,72.84633299999993,3.29053929851409,567.1437636049335,157169.6861017695,158241.23494078522,158124.48259136654,0.0,residential,368.35696550961137,,,1
1120,19.173956399999945,72.84633299999993,9.352190665113694,125.65428225814486,156617.24647737885,157688.5399860605,157571.829483557,0.0,residential,154.929710777822,,,1
1121,19.178956399999944,72.84633299999993,4.672612087554991,303.9992879068204,156064.81468730952,157135.8510267622,157019.1826682636,0.0,residential,630.0307407697863,,,1
1122,19.183956399999943,72.84633299999993,11.16844364719825,32.57736734761437,155512.39081798584,156583.16812928932,156466.54221507805,0.0,park,1132.6622221589842,,,1
1123,19.18895639999994,72.84633299999993,14.932083174037968,100.82041681228162,154959.97495706563,156030.4913609832,155913.90819458035,0.0,park,1195.8396199983056,,,1
1124,19.19395639999994,72.84633299999993,57.03703303552637,49.3269348108878,154407.56719345925,155477.82079014138,155361.28067835324,0.0,residential,1151.9035969797617,,,1
1125,19.19895639999994,72.84633299999993,18.007857762386514,101.06371038039607,153855.1676173537,154925.15648603617,154808.65973900177,0.0,park,953.8327323330196,,,1
1126,19.20395639999994,72.84633299999993,12.016617309963488,122.01485063070358,153302.77632023586,154372.4985189324,154256.04545017186,0.0,park,1033.4931246156366,,,1
1127,19.208956399999938,72.84633299999993,50.04954746648409,375.1225097278023,152750.393394916,153819.84696010538,153703.4378865691,0.0,park,593.1476948759972,,,1
1128,19.213956399999937,72.84633299999993,10.662628081657822,168.6151062925703,152198.0189355513,153267.20188185835,153150.83712397725,0.0,park,387.37107951905296,,,1
1129,19.218956399999936,72.84633299999993,28.295093220291,221.7811556316409,151645.6530376689,152714.56335754,152598.24323927637,0.0,park,744.6167177821882,,,1
1130,19.22395639999993,72.84633299999993,7.362550894112237,426.8768910428966,151093.29579819413,152161.93146156636,152045.6563104661,0.0,residential,1238.808509536599,,,1
1131,19.22895639999993,72.84633299999993,20.101834118911825,50.455150789173615,150540.94731547285,151609.30626943722,151493.07641668248,0.0,residential,1182.163907760773,,,1
1132,19.233956399999933,72.84633299999993,24.75374794296605,145.31576546604768,149988.60768929997,151056.68785775805,150940.50363822147,0.0,residential,1142.943004591392,,,1
1133,19.23895639999993,72.84633299999993,3.3268214671252494,413.5465843484753,149436.27702094463,150504.07630425904,150387.9380565584,0.0,residential,604.1760254191728,,,1
1134,19.24395639999993,72.84633299999993,36.04821729181288,513.2220692304317,148883.9554131776,149951.4716878156,149835.37975436993,0.0,park,191.5526152129525,,,1
1135,19.24895639999993,72.84633299999993,11.600527972759464,575.28267259434,148331.64297030013,149398.87408847065,149282.8288155572,0.0,park,535.0869905288645,,,1
1136,19.25395639999993,72.84633299999993,11.269907001281393,424.2395173443736,147779.33979817366,148846.28358745747,148730.28532526965,0.0,residential,1058.7680508184278,,,1
1137,19.258956399999928,72.84633299999993,203.06558219420157,757.3811130494711,147227.0460042428,148293.7002672154,148177.74936992212,0.0,residential,1521.587025770409,,,1
1138,19.263956399999927,72.84633299999993,257.3247842602322,1257.0717148658232,146674.76169757507,147741.12421142263,147625.22103722845,0.0,park,1932.1759745378683,,,1
1139,19.26895639999993,72.84633299999993,296.2745136038626,1788.795555336982,146122.48698888236,147188.55550501,147072.70041621654,0.0,industrial,2399.950527576304,,,1
1140,18.8939564,72.85133299999993,3144.2296007733203,3614.5664829270895,187535.9561170301,188622.4996929849,188503.25325746447,0.0,military,3148.4788583733266,,,0
1141,18.8989564,72.85133299999993,2689.25941192304,3205.276082791995,186983.1101437586,188069.4854739271,187950.26669002732,0.0,military,2824.8899986549304,,,0
1142,18.9039564,72.85133299999993,2209.2037124025887,2845.24418756398,186430.2681813682,187516.47425889468,187397.2832900893,0.0,military,2580.698462692171,,,0
1152,18.95395639999999,72.85133299999993,301.8544079537061,1341.355537763046,180902.07779200957,181986.53389763663,181867.63040288916,0.0,industrial,1211.1031236513056,,,1
1153,18.958956399999987,72.85133299999993,57.58743335446721,1367.6394354865722,180349.282574585,181433.55772325123,181314.6839427579,0.0,industrial,1529.1243505917207,,,1
1154,18.963956399999987,72.85133299999993,263.01802842292204,1382.5029961515834,179796.49185815948,180880.5849255481,180761.74104163147,0.0,industrial,1304.1863782749706,,,1
1155,18.968956399999986,72.85133299999993,71.4715409508508,959.8212561705304,179243.70568689026,180327.61553808895,180208.8017347704,0.0,industrial,831.0123295432311,,,1
1156,18.973956399999985,72.85133299999993,17.864036109118302,462.71473975737496,178690.9241054819,179774.64959484956,179655.86605787027,0.0,industrial,491.4456534466517,,,1
1157,18.978956399999984,72.85133299999993,87.11451400352824,346.2256601820011,178138.1471591943,179221.6871302253,179102.93404706815,0.0,residential,291.6498430227564,,,1
1158,18.983956399999983,72.85133299999993,53.939052921472246,799.099241193582,177585.37489385036,178668.72817903722,178550.0057389482,0.0,industrial,714.4338252605073,,,1
